MESSAGE_ID,DEALER_ID,CUSTOMER_ID,CALL_ID,DIRECTION,BODY,STATUS,SENT_AT,CREATED_AT
TXT000136,DLR001,CUS00570,,outbound,Thank you for visiting Sunshine Toyota! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-03 18:00:00,2024-01-03 18:00:00
TXT000137,DLR004,CUS01421,CALL007394,outbound,"Hi Carlos, your 2019 Ford is due for an oil change. Book online or call Gulf Coast Chevrolet. Reply STOP to opt out.",failed,2024-01-16 09:00:00,2024-01-16 09:00:00
TXT000138,DLR004,CUS01457,CALL006015,outbound,Gulf Coast Chevrolet: Parts for your 2022 Toyota have arrived. Call us to schedule your repair appointment.,delivered,2024-01-10 11:00:00,2024-01-10 11:00:00
TXT000139,DLR001,CUS01734,,outbound,Reminder: Your service appointment at Sunshine Toyota is tomorrow at 11:30 AM. See you then!,delivered,2024-01-20 16:00:00,2024-01-20 16:00:00
TXT000140,DLR005,CUS01824,CALL003082,outbound,"Hi Brittany, this is a courtesy reminder about your lease maturity. Contact Coastal BMW to discuss your options.",delivered,2024-01-24 11:00:00,2024-01-24 11:00:00
TXT000141,DLR004,CUS01587,CALL002793,outbound,"Hi Mark, your 2021 Ford is due for an oil change. Book online or call Gulf Coast Chevrolet. Reply STOP to opt out.",delivered,2024-01-11 20:00:00,2024-01-11 20:00:00
TXT000142,DLR005,CUS01925,CALL002713,outbound,"Hi Robert, this is a courtesy reminder about your lease maturity. Contact Coastal BMW to discuss your options.",delivered,2024-01-02 10:00:00,2024-01-02 10:00:00
TXT000143,DLR003,CUS00050,,outbound,Lakeland Ford: Your 2019 Toyota has an open recall. The repair is FREE. Call us to schedule: (893) 890-3638.,sent,2024-01-16 20:00:00,2024-01-16 20:00:00
TXT000144,DLR004,CUS00164,CALL011656,outbound,Gulf Coast Chevrolet: Your 2021 Toyota has an open recall. The repair is FREE. Call us to schedule: (285) 374-2900.,sent,2024-01-10 10:00:00,2024-01-10 10:00:00
TXT000145,DLR001,CUS00415,,outbound,"Hi Anthony, this is Sunshine Toyota. Your 2021 Honda appointment is confirmed for January 12. Reply STOP to opt out.",delivered,2024-01-05 20:00:00,2024-01-05 20:00:00
TXT000146,DLR002,CUS00601,CALL011281,outbound,"Hi James, this is Bay Area Honda. Your 2021 Ford appointment is confirmed for January 15. Reply STOP to opt out.",delivered,2024-01-14 16:00:00,2024-01-14 16:00:00
TXT000147,DLR003,CUS01503,,outbound,Hi David! Your 2022 Ford is ready for pickup at Lakeland Ford. Please call us at your convenience.,delivered,2024-01-28 19:00:00,2024-01-28 19:00:00
TXT000148,DLR004,CUS01397,CALL008253,outbound,"Hi Brian, your 2022 Honda is due for an oil change. Book online or call Gulf Coast Chevrolet. Reply STOP to opt out.",delivered,2024-01-17 11:00:00,2024-01-17 11:00:00
TXT000149,DLR004,CUS00189,CALL002311,outbound,"Hi William, your 2019 BMW is due for an oil change. Book online or call Gulf Coast Chevrolet. Reply STOP to opt out.",delivered,2024-01-13 10:00:00,2024-01-13 10:00:00
TXT000150,DLR003,CUS00133,,outbound,"Hi Luis, your 2021 BMW is due for an oil change. Book online or call Lakeland Ford. Reply STOP to opt out.",delivered,2024-01-13 18:00:00,2024-01-13 18:00:00
TXT000151,DLR002,CUS00355,CALL005503,inbound,Hi Anthony! Your 2022 Honda is ready for pickup at Bay Area Honda. Please call us at your convenience.,delivered,2024-01-23 11:00:00,2024-01-23 11:00:00
TXT000152,DLR002,CUS01582,CALL009985,inbound,Bay Area Honda: Parts for your 2019 Ford have arrived. Call us to schedule your repair appointment.,failed,2024-01-10 09:00:00,2024-01-10 09:00:00
TXT000153,DLR003,CUS00818,CALL011272,outbound,"Hi Jessica, this is a courtesy reminder about your lease maturity. Contact Lakeland Ford to discuss your options.",delivered,2024-01-09 09:00:00,2024-01-09 09:00:00
TXT000154,DLR004,CUS00624,,outbound,Thank you for visiting Gulf Coast Chevrolet! We hope your service experience was excellent. Reply with any feedback.,sent,2024-01-14 20:00:00,2024-01-14 20:00:00
TXT000155,DLR002,CUS00524,CALL001453,outbound,Reminder: Your service appointment at Bay Area Honda is tomorrow at 10:30 AM. See you then!,delivered,2024-01-13 13:00:00,2024-01-13 13:00:00
TXT000156,DLR002,CUS01059,,outbound,Hi William! Your 2022 Toyota is ready for pickup at Bay Area Honda. Please call us at your convenience.,delivered,2024-01-30 16:00:00,2024-01-30 16:00:00
TXT000157,DLR005,CUS00974,,outbound,Reminder: Your service appointment at Coastal BMW is tomorrow at 2:30 PM. See you then!,delivered,2024-01-17 20:00:00,2024-01-17 20:00:00
TXT000158,DLR004,CUS00361,,outbound,Gulf Coast Chevrolet: Your 2022 Honda has an open recall. The repair is FREE. Call us to schedule: (606) 814-7072.,delivered,2024-01-17 08:00:00,2024-01-17 08:00:00
TXT000159,DLR003,CUS00866,,outbound,Lakeland Ford: Parts for your 2021 Toyota have arrived. Call us to schedule your repair appointment.,delivered,2024-01-20 18:00:00,2024-01-20 18:00:00
TXT000160,DLR005,CUS00319,,outbound,Coastal BMW: Your 2019 Ford has an open recall. The repair is FREE. Call us to schedule: (405) 299-2431.,delivered,2024-01-11 17:00:00,2024-01-11 17:00:00
TXT000161,DLR005,CUS00123,CALL008269,outbound,Coastal BMW: Parts for your 2019 Honda have arrived. Call us to schedule your repair appointment.,delivered,2024-01-16 11:00:00,2024-01-16 11:00:00
TXT000162,DLR003,CUS01942,,outbound,"Hi Lauren, your 2022 BMW is due for an oil change. Book online or call Lakeland Ford. Reply STOP to opt out.",delivered,2024-01-22 10:00:00,2024-01-22 10:00:00
TXT000163,DLR003,CUS00902,,outbound,"Hi Maria, this is Lakeland Ford. Your 2020 Ford appointment is confirmed for February 02. Reply STOP to opt out.",delivered,2024-01-30 17:00:00,2024-01-30 17:00:00
TXT000164,DLR005,CUS00832,,outbound,Hi Lauren! Your 2020 Chevrolet is ready for pickup at Coastal BMW. Please call us at your convenience.,delivered,2024-01-19 14:00:00,2024-01-19 14:00:00
TXT000165,DLR002,CUS00419,,outbound,Bay Area Honda: Your 2019 Honda has an open recall. The repair is FREE. Call us to schedule: (224) 791-9671.,delivered,2024-01-17 17:00:00,2024-01-17 17:00:00
TXT000166,DLR001,CUS01034,CALL000855,outbound,Reminder: Your service appointment at Sunshine Toyota is tomorrow at 3:30 PM. See you then!,delivered,2024-01-22 17:00:00,2024-01-22 17:00:00
TXT000167,DLR005,CUS00319,,outbound,Coastal BMW: Parts for your 2020 Honda have arrived. Call us to schedule your repair appointment.,sent,2024-01-01 11:00:00,2024-01-01 11:00:00
TXT000168,DLR004,CUS00463,,outbound,Gulf Coast Chevrolet: Your 2020 Toyota has an open recall. The repair is FREE. Call us to schedule: (748) 591-9092.,delivered,2024-01-04 09:00:00,2024-01-04 09:00:00
TXT000169,DLR004,CUS00659,,outbound,Gulf Coast Chevrolet: Your 2019 Toyota has an open recall. The repair is FREE. Call us to schedule: (695) 640-6502.,delivered,2024-01-01 15:00:00,2024-01-01 15:00:00
TXT000170,DLR004,CUS01422,,inbound,"Hi Stephanie, your 2019 Toyota is due for an oil change. Book online or call Gulf Coast Chevrolet. Reply STOP to opt out.",sent,2024-01-18 18:00:00,2024-01-18 18:00:00
TXT000171,DLR002,CUS01368,,outbound,"Hi Rachel, this is a courtesy reminder about your lease maturity. Contact Bay Area Honda to discuss your options.",failed,2024-01-14 12:00:00,2024-01-14 12:00:00
TXT000172,DLR004,CUS01881,CALL009434,outbound,Hi Eric! Your 2021 Toyota is ready for pickup at Gulf Coast Chevrolet. Please call us at your convenience.,delivered,2024-01-26 09:00:00,2024-01-26 09:00:00
TXT000173,DLR005,CUS01750,CALL013583,outbound,Coastal BMW: Your 2019 Ford has an open recall. The repair is FREE. Call us to schedule: (580) 393-3170.,delivered,2024-01-01 12:00:00,2024-01-01 12:00:00
TXT000174,DLR001,CUS00281,CALL012158,outbound,"Hi Carlos, this is Sunshine Toyota. Your 2021 Chevrolet appointment is confirmed for February 01. Reply STOP to opt out.",delivered,2024-01-28 20:00:00,2024-01-28 20:00:00
TXT000175,DLR002,CUS00647,CALL010381,outbound,Thank you for visiting Bay Area Honda! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-19 16:00:00,2024-01-19 16:00:00
TXT000176,DLR001,CUS00303,,outbound,"Hi David, this is a courtesy reminder about your lease maturity. Contact Sunshine Toyota to discuss your options.",failed,2024-01-28 14:00:00,2024-01-28 14:00:00
TXT000177,DLR001,CUS01059,CALL001649,outbound,Sunshine Toyota: Parts for your 2019 BMW have arrived. Call us to schedule your repair appointment.,delivered,2024-01-15 14:00:00,2024-01-15 14:00:00
TXT000178,DLR002,CUS00335,,outbound,Hi Robert! Your 2021 Chevrolet is ready for pickup at Bay Area Honda. Please call us at your convenience.,delivered,2024-01-30 10:00:00,2024-01-30 10:00:00
TXT000179,DLR001,CUS01653,,outbound,"Hi David, this is a courtesy reminder about your lease maturity. Contact Sunshine Toyota to discuss your options.",sent,2024-01-02 17:00:00,2024-01-02 17:00:00
TXT000180,DLR001,CUS00021,,outbound,Hi Eric! Your 2020 BMW is ready for pickup at Sunshine Toyota. Please call us at your convenience.,failed,2024-01-18 15:00:00,2024-01-18 15:00:00
TXT000181,DLR002,CUS01615,CALL001807,outbound,Hi Anthony! Your 2022 BMW is ready for pickup at Bay Area Honda. Please call us at your convenience.,delivered,2024-01-26 08:00:00,2024-01-26 08:00:00
TXT000182,DLR004,CUS00832,,outbound,Reminder: Your service appointment at Gulf Coast Chevrolet is tomorrow at 4:00 PM. See you then!,delivered,2024-01-28 16:00:00,2024-01-28 16:00:00
TXT000183,DLR003,CUS00465,CALL006238,outbound,"Hi Kevin, this is Lakeland Ford. Your 2021 Chevrolet appointment is confirmed for January 29. Reply STOP to opt out.",delivered,2024-01-27 19:00:00,2024-01-27 19:00:00
TXT000184,DLR001,CUS01160,CALL000202,outbound,"Hi Heather, your 2020 Chevrolet is due for an oil change. Book online or call Sunshine Toyota. Reply STOP to opt out.",sent,2024-01-21 14:00:00,2024-01-21 14:00:00
TXT000185,DLR003,CUS01665,,outbound,"Hi Kevin, this is Lakeland Ford. Your 2020 BMW appointment is confirmed for January 27. Reply STOP to opt out.",delivered,2024-01-22 10:00:00,2024-01-22 10:00:00
TXT000186,DLR004,CUS00295,,outbound,"Hi Anthony, this is a courtesy reminder about your lease maturity. Contact Gulf Coast Chevrolet to discuss your options.",delivered,2024-01-05 19:00:00,2024-01-05 19:00:00
TXT000187,DLR004,CUS01774,CALL012033,outbound,Gulf Coast Chevrolet: Parts for your 2019 Ford have arrived. Call us to schedule your repair appointment.,delivered,2024-01-12 12:00:00,2024-01-12 12:00:00
TXT000188,DLR001,CUS01372,,inbound,Sunshine Toyota: Parts for your 2019 Ford have arrived. Call us to schedule your repair appointment.,delivered,2024-01-25 08:00:00,2024-01-25 08:00:00
TXT000189,DLR001,CUS01855,,outbound,Sunshine Toyota: Parts for your 2022 Ford have arrived. Call us to schedule your repair appointment.,delivered,2024-01-12 11:00:00,2024-01-12 11:00:00
TXT000190,DLR003,CUS01779,CALL014179,inbound,Lakeland Ford: Your 2020 Chevrolet has an open recall. The repair is FREE. Call us to schedule: (814) 735-6750.,sent,2024-01-15 16:00:00,2024-01-15 16:00:00
TXT000191,DLR002,CUS00689,,outbound,Reminder: Your service appointment at Bay Area Honda is tomorrow at 10:00 AM. See you then!,received,2024-01-27 09:00:00,2024-01-27 09:00:00
TXT000192,DLR003,CUS00808,CALL014897,outbound,"Hi Danielle, this is a courtesy reminder about your lease maturity. Contact Lakeland Ford to discuss your options.",received,2024-01-03 13:00:00,2024-01-03 13:00:00
TXT000193,DLR003,CUS01249,,outbound,Reminder: Your service appointment at Lakeland Ford is tomorrow at 10:30 AM. See you then!,failed,2024-01-12 15:00:00,2024-01-12 15:00:00
TXT000194,DLR004,CUS01842,CALL005058,outbound,"Hi Stephanie, this is a courtesy reminder about your lease maturity. Contact Gulf Coast Chevrolet to discuss your options.",failed,2024-01-25 17:00:00,2024-01-25 17:00:00
TXT000195,DLR003,CUS01403,CALL004439,inbound,"Hi Daniel, this is Lakeland Ford. Your 2019 Ford appointment is confirmed for January 26. Reply STOP to opt out.",delivered,2024-01-21 17:00:00,2024-01-21 17:00:00
TXT000196,DLR003,CUS00795,,outbound,Reminder: Your service appointment at Lakeland Ford is tomorrow at 11:30 AM. See you then!,received,2024-01-30 13:00:00,2024-01-30 13:00:00
TXT000197,DLR004,CUS00207,CALL000258,outbound,"Hi Mark, your 2021 Honda is due for an oil change. Book online or call Gulf Coast Chevrolet. Reply STOP to opt out.",delivered,2024-01-25 09:00:00,2024-01-25 09:00:00
TXT000198,DLR003,CUS00361,,outbound,Lakeland Ford: Parts for your 2019 Toyota have arrived. Call us to schedule your repair appointment.,delivered,2024-01-06 08:00:00,2024-01-06 08:00:00
TXT000199,DLR005,CUS00984,,outbound,Coastal BMW: Parts for your 2020 Ford have arrived. Call us to schedule your repair appointment.,received,2024-01-22 14:00:00,2024-01-22 14:00:00
TXT000200,DLR003,CUS01512,,inbound,"Hi Stephanie, your 2019 BMW is due for an oil change. Book online or call Lakeland Ford. Reply STOP to opt out.",delivered,2024-01-04 11:00:00,2024-01-04 11:00:00
TXT000201,DLR003,CUS01916,CALL010988,inbound,Hi Amber! Your 2019 Ford is ready for pickup at Lakeland Ford. Please call us at your convenience.,delivered,2024-01-26 19:00:00,2024-01-26 19:00:00
TXT000202,DLR004,CUS01998,,outbound,Reminder: Your service appointment at Gulf Coast Chevrolet is tomorrow at 11:30 AM. See you then!,delivered,2024-01-28 11:00:00,2024-01-28 11:00:00
TXT000203,DLR002,CUS00247,CALL011019,outbound,"Hi Michael, your 2019 Chevrolet is due for an oil change. Book online or call Bay Area Honda. Reply STOP to opt out.",delivered,2024-01-28 10:00:00,2024-01-28 10:00:00
TXT000204,DLR002,CUS01085,CALL005355,inbound,"Hi Robert, this is a courtesy reminder about your lease maturity. Contact Bay Area Honda to discuss your options.",delivered,2024-01-06 13:00:00,2024-01-06 13:00:00
TXT000205,DLR004,CUS00296,CALL008989,outbound,Reminder: Your service appointment at Gulf Coast Chevrolet is tomorrow at 4:00 PM. See you then!,delivered,2024-01-03 12:00:00,2024-01-03 12:00:00
TXT000206,DLR002,CUS01009,CALL011651,inbound,Hi Jason! Your 2022 Ford is ready for pickup at Bay Area Honda. Please call us at your convenience.,delivered,2024-01-18 11:00:00,2024-01-18 11:00:00
TXT000207,DLR004,CUS00705,,inbound,Hi Kevin! Your 2022 BMW is ready for pickup at Gulf Coast Chevrolet. Please call us at your convenience.,delivered,2024-01-16 17:00:00,2024-01-16 17:00:00
TXT000208,DLR002,CUS01838,CALL014357,outbound,Hi Jessica! Your 2021 Toyota is ready for pickup at Bay Area Honda. Please call us at your convenience.,delivered,2024-01-06 17:00:00,2024-01-06 17:00:00
TXT000209,DLR002,CUS01814,,outbound,Hi Nicole! Your 2021 Honda is ready for pickup at Bay Area Honda. Please call us at your convenience.,delivered,2024-01-20 12:00:00,2024-01-20 12:00:00
TXT000210,DLR002,CUS01815,,inbound,"Hi Kevin, your 2020 Honda is due for an oil change. Book online or call Bay Area Honda. Reply STOP to opt out.",sent,2024-01-17 08:00:00,2024-01-17 08:00:00
TXT000211,DLR001,CUS00631,CALL002190,outbound,"Hi James, this is Sunshine Toyota. Your 2021 BMW appointment is confirmed for January 24. Reply STOP to opt out.",delivered,2024-01-22 08:00:00,2024-01-22 08:00:00
TXT000212,DLR001,CUS01140,,outbound,Reminder: Your service appointment at Sunshine Toyota is tomorrow at 11:00 AM. See you then!,delivered,2024-01-26 09:00:00,2024-01-26 09:00:00
TXT000213,DLR001,CUS00453,,outbound,Hi David! Your 2022 Chevrolet is ready for pickup at Sunshine Toyota. Please call us at your convenience.,sent,2024-01-17 20:00:00,2024-01-17 20:00:00
TXT000214,DLR001,CUS01533,CALL005105,outbound,"Hi David, this is a courtesy reminder about your lease maturity. Contact Sunshine Toyota to discuss your options.",sent,2024-01-26 12:00:00,2024-01-26 12:00:00
TXT000215,DLR004,CUS01395,CALL005017,outbound,Reminder: Your service appointment at Gulf Coast Chevrolet is tomorrow at 11:00 AM. See you then!,delivered,2024-01-09 13:00:00,2024-01-09 13:00:00
TXT000216,DLR002,CUS00086,CALL010107,outbound,Hi Amber! Your 2019 Ford is ready for pickup at Bay Area Honda. Please call us at your convenience.,delivered,2024-01-24 08:00:00,2024-01-24 08:00:00
TXT000217,DLR001,CUS00990,CALL000470,outbound,"Hi Crystal, your 2021 Toyota is due for an oil change. Book online or call Sunshine Toyota. Reply STOP to opt out.",delivered,2024-01-25 08:00:00,2024-01-25 08:00:00
TXT000218,DLR002,CUS01079,CALL000387,outbound,Bay Area Honda: Parts for your 2020 Toyota have arrived. Call us to schedule your repair appointment.,delivered,2024-01-11 08:00:00,2024-01-11 08:00:00
TXT000219,DLR002,CUS01812,,outbound,Thank you for visiting Bay Area Honda! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-06 17:00:00,2024-01-06 17:00:00
TXT000220,DLR002,CUS01041,CALL004948,outbound,"Hi Eric, this is a courtesy reminder about your lease maturity. Contact Bay Area Honda to discuss your options.",received,2024-01-06 10:00:00,2024-01-06 10:00:00
TXT000221,DLR003,CUS01905,CALL012744,outbound,Hi Kevin! Your 2020 Chevrolet is ready for pickup at Lakeland Ford. Please call us at your convenience.,failed,2024-01-19 13:00:00,2024-01-19 13:00:00
TXT000222,DLR003,CUS00149,CALL010441,outbound,Lakeland Ford: Parts for your 2022 Ford have arrived. Call us to schedule your repair appointment.,delivered,2024-01-11 08:00:00,2024-01-11 08:00:00
TXT000223,DLR004,CUS00162,CALL005158,outbound,"Hi Stephanie, this is Gulf Coast Chevrolet. Your 2019 Honda appointment is confirmed for January 25. Reply STOP to opt out.",delivered,2024-01-21 19:00:00,2024-01-21 19:00:00
TXT000224,DLR003,CUS00053,CALL003832,inbound,Lakeland Ford: Your 2022 Chevrolet has an open recall. The repair is FREE. Call us to schedule: (874) 395-3348.,delivered,2024-01-09 12:00:00,2024-01-09 12:00:00
TXT000225,DLR005,CUS00088,CALL004538,inbound,Coastal BMW: Your 2020 Ford has an open recall. The repair is FREE. Call us to schedule: (590) 444-9484.,delivered,2024-01-10 15:00:00,2024-01-10 15:00:00
TXT000226,DLR005,CUS01775,,outbound,Coastal BMW: Parts for your 2022 BMW have arrived. Call us to schedule your repair appointment.,delivered,2024-01-26 08:00:00,2024-01-26 08:00:00
